scope,wave,native,clean_name,clean_label,native_label
pooled:EICV_pooled_person.dta,EICV4_CS,consumption,eicv_consumption_ae_jan2014,"EICV 2014: Consumption per adult equivalent, January 2014 prices",aggregate consumption/ae in Jan14 Prices
pooled:EICV_pooled_person.dta,EICV2,curr_active,eicv_worked_ref_period,"EICV 2006: Worked in the short reference period, NISR derived",Worked in short reference period
pooled:EICV_pooled_person.dta,EICV2,current,eicv_main_job_last_week,"EICV 2006: Main job in the last week, NISR derived",Main job in week
pooled:EICV_pooled_person.dta,EICV2,currentstatus,eicv_current_status,"EICV 2006: Current economic status, NISR derived",Current economic activity status
pooled:EICV_pooled_person.dta,EICV1,cycle,eicv_interview_cycle,EICV 2001: Data collection cycle in which the household was interviewed,Cycle interviewed
pooled:EICV_pooled_person.dta,"EICV1,EICV2,EICV3,EICV4_CS,EICV5_CS,EICV7_CS",dist,eicv_district,"EICV: District, NISR code 11-57","District (11-57, NISR current codes)"
pooled:EICV_pooled_person.dta,"EICV1,EICV2",e2_prov,eicv_census_province,EICV 2001-2006: Province of the census frame,Census province
pooled:EICV_pooled_person.dta,"EICV1,EICV2",econstatus,eicv_economic_status,"EICV 2001-2006: Economic activity status, NISR derived",Economic Activity Status
pooled:EICV_pooled_person.dta,EICV7_CS,ed_foodgov,eicv_school_feeding_gvt,"EICV 2024: Government contribution to school feeding, NISR derived",Gvt Contribution to School feeding
pooled:EICV_pooled_person.dta,"EICV2,EICV4_CS",eid,eicv_nisr_eid,"EICV 2006-2014: NISR poverty-file variable eid, no label shipped",
pooled:EICV_pooled_person.dta,EICV2,empstatus,eicv_status_main_job,"EICV 2006: Status in employment in the main job, NISR derived",Status in main job
pooled:EICV_pooled_person.dta,EICV1,epov,eicv_extreme_pov_base,EICV 2001: Extreme poverty status as shipped in the base file,
pooled:EICV_pooled_person.dta,EICV7_CS,epov_jan,eicv_extreme_poverty_status,"EICV 2024: Extreme poverty status, NISR poverty file",Extreme Poverty
pooled:EICV_pooled_person.dta,EICV4_CS,epr,eicv_employment_ratio,"EICV 2014: Employment-to-population ratio base, NISR derived",Employment to population ratio
pooled:EICV_pooled_person.dta,"EICV1,EICV2",eqad,eicv_adult_equivalents,EICV 2001-2006: Adult equivalents in the household,Equivalent adults
pooled:EICV_pooled_person.dta,EICV1,farmer,eicv_subsistence_farmer,"EICV 2001: Subsistence farmer, NISR derived",Subsistence farmer
pooled:EICV_pooled_person.dta,"EICV1,EICV2",farmer_type,eicv_crop_farmer_type,"EICV 2001-2006: Type of crop farmer, NISR derived",type of crop farmer
pooled:EICV_pooled_person.dta,EICV2,filter__,eicv_nisr_filter,EICV 2006: NISR filter variable as shipped,SURVEY = 2 (FILTER)
pooled:EICV_pooled_person.dta,EICV2,filter___mainjob_short,eicv_econstatus_filter,EICV 2006: >= 15 & EconStatus = 1 (FILTER),S1Q3A >= 15 & EconStatus = 1 (FILTER)
pooled:EICV_pooled_person.dta,"EICV1,EICV2",grpages,eicv_working_age_bands,"EICV 2001-2006: Working-age bands, NISR derived",Work Age Bands
pooled:EICV_pooled_person.dta,EICV1,hh_wt,eicv_household_weight_nisr,EICV 2001: NISR household weight as shipped,Household weight
pooled:EICV_pooled_person.dta,"EICV1,EICV2,EICV3,EICV4_CS,EICV5_CS,EICV7_CS",hhid,eicv_household_id,EICV: Household identifier,Household id (unique within wave)
pooled:EICV_pooled_person.dta,EICV2,hhid_old,eicv_household_id_old,EICV 2006: Household identifier before anonymisation,"Old (pre-anonymisation) household key as shipped, mapped to hhid through NISR's OKEY -> KEY crosswalk"
pooled:EICV_pooled_person.dta,"EICV1,EICV2",hhsize,eicv_household_size,EICV 2001-2006: Household size (persons in the roster),Household size
pooled:EICV_pooled_person.dta,EICV4_CS,hhtype,eicv_household_sample_type,EICV 2014: Household type according to the sample,Type of household according to the sample
pooled:EICV_pooled_person.dta,"EICV1,EICV2",id1,eicv_stratum_shipped,EICV 2001-2006: Stratum as shipped,Strata
pooled:EICV_pooled_person.dta,"EICV1,EICV2",id2,eicv_province_shipped,EICV 2001-2006: Province as shipped,Province
pooled:EICV_pooled_person.dta,EICV1,id3,eicv_district_shipped,EICV 2001: District as shipped,District
pooled:EICV_pooled_person.dta,EICV1,id4,eicv_sector_shipped,EICV 2001: Sector as shipped,Sector
pooled:EICV_pooled_person.dta,EICV1,id5,eicv_enumeration_area,EICV 2001: Enumeration area as shipped,Enumeration area
pooled:EICV_pooled_person.dta,"EICV1,EICV2",id6,eicv_household_number,EICV 2001-2006: Household number within the enumeration area,Household number
pooled:EICV_pooled_person.dta,"EICV1,EICV2",id_strate,eicv_stratum_census_eas,EICV 2001-2006: Stratum based on the census enumeration areas,New strata based on census EAs
pooled:EICV_pooled_person.dta,EICV1,indfarmer,eicv_independent_farmer,"EICV 2001: Independent farmer, NISR derived",Independent farmer
pooled:EICV_pooled_person.dta,EICV1,indfarmer_nu,eicv_independent_farmers_hh,"EICV 2001: Number of independent farmers in the household, NISR derived",Number Hhd of Ind Farmers
pooled:EICV_pooled_person.dta,EICV4_CS,isco,eicv_occupation_isco_shipped,"EICV 2014: Occupation of the current main job, ISCO code as shipped",Current main Occupation
pooled:EICV_pooled_person.dta,EICV4_CS,isic,eicv_industry_isic_shipped,"EICV 2014: Industry of the current main job, ISIC code as shipped",Current main economic activity
pooled:EICV_pooled_person.dta,EICV2,isicgroup,eicv_industry_group,"EICV 2006: Industry group of the main job, NISR derived",Industry Group
pooled:EICV_pooled_person.dta,EICV2,isicgroup_mainjob_short,eicv_industry_mainjob_short,EICV 2006: Industry Group,Industry Group
pooled:EICV_pooled_person.dta,"EICV1,EICV2",isicshort,eicv_industry_group_short,"EICV 2001-2006: Short industry group of the main job, NISR derived",ShortIndustry Group
pooled:EICV_pooled_person.dta,EICV4_CS,lfs16,eicv_labour_force_status_16,"EICV 2014: Labour force status, population aged 16 and over, NISR derived",Labour force status for 16 years and above
pooled:EICV_pooled_person.dta,EICV4_CS,lfs6,eicv_labour_force_status_6,"EICV 2014: Labour force status, population aged 6 and over, NISR derived",Labour force status for 6 years and above
pooled:EICV_pooled_person.dta,EICV1,mainisic,eicv_main_job_industry,"EICV 2001: Industry of the main job, NISR derived",Main Job Industry Group
pooled:EICV_pooled_person.dta,EICV1,mainisic_eicv1_jobstatus_subsist,eicv_main_job_industry_group,EICV 2001: Main Job Industry Group,Main Job Industry Group
pooled:EICV_pooled_person.dta,EICV2,mainusual,eicv_main_job_last_year,"EICV 2006: Main job over the last year, NISR derived",Main job in year
pooled:EICV_pooled_person.dta,"EICV1,EICV2",month,eicv_interview_month,EICV 2001-2006: Month of the interview,Month of interview
pooled:EICV_pooled_person.dta,EICV2,multiplejobs,eicv_has_several_jobs,"EICV 2006: Has more than one job, NISR derived",More than 1 job
pooled:EICV_pooled_person.dta,EICV2,nkey,eicv_household_key_2006,EICV 2006: Key of the household identification variables,key variables for hh ident as one variable
pooled:EICV_pooled_person.dta,EICV1,nkey_v2,eicv_anonymized_key_2001,EICV 2001: Anonymized key,Anonymized key
pooled:EICV_pooled_person.dta,EICV2,nodays,eicv_days_per_week,"EICV 2006: Days worked per week, NISR derived",Number of days in week
pooled:EICV_pooled_person.dta,EICV2,nohours,eicv_hours_per_week,"EICV 2006: Hours worked per week, NISR derived",Number of hours in week
pooled:EICV_pooled_person.dta,EICV2,nohours_sum,eicv_hours_all_jobs,"EICV 2006: Total hours worked in all jobs, NISR derived",Total hours all jobs
pooled:EICV_pooled_person.dta,EICV2,nojobs,eicv_number_of_jobs,"EICV 2006: Number of jobs, NISR derived",Number of jobs person
pooled:EICV_pooled_person.dta,EICV2,nomonths,eicv_months_per_year,"EICV 2006: Months worked per year, NISR derived",Number of months in year
pooled:EICV_pooled_person.dta,"EICV1,EICV2",occupation,eicv_occupation_grouped,"EICV 2001-2006: Occupation of the main job, NISR grouped",Occupation - Grouped
pooled:EICV_pooled_person.dta,EICV1,occupation_eicv1_jobstatus_subsi,eicv_main_occupation_grouped,EICV 2001: Main Occupation - Grouped,Main Occupation - Grouped
pooled:EICV_pooled_person.dta,EICV2,okey,eicv_old_key,EICV 2006: Old household key as shipped,old key
pooled:EICV_pooled_person.dta,EICV1,ownfarmer,eicv_subsistence_farm_job,"EICV 2001: Job in subsistence farming, NISR derived",One of jobs subsistence
pooled:EICV_pooled_person.dta,"EICV1,EICV2,EICV3,EICV4_CS,EICV5_CS,EICV7_CS",pid,eicv_person_id,EICV: Person number within the household,Person number within the household
pooled:EICV_pooled_person.dta,EICV3,pid_nisr,eicv_nisr_person_id,EICV 2011: NISR person identifier as shipped,NISR person id as shipped (EICV3 PID = hhid*100 + person)
pooled:EICV_pooled_person.dta,EICV4_CS,pop_wt,eicv_population_weight,EICV 2014: NISR population weight (household weight x household size),Population Weight
pooled:EICV_pooled_person.dta,EICV2,pov,eicv_poverty_line_2006,EICV 2006: Poverty line or incidence as shipped by NISR,Poverty line
pooled:EICV_pooled_person.dta,EICV1,pov_v2,eicv_poverty_line_2001,EICV 2001: Poverty line or incidence as shipped by NISR,poverty incidence
pooled:EICV_pooled_person.dta,EICV7_CS,pov_jan,eicv_poverty_status,"EICV 2024: Poverty status, NISR poverty file (0 non-poor, 100 poor)",Poverty Rate
pooled:EICV_pooled_person.dta,"EICV5_CS,EICV7_CS",poverty,eicv_poverty_base_2017_2024,EICV 2017-2024: Poverty status as shipped in the base file,Welfare Categories
pooled:EICV_pooled_person.dta,"EICV3,EICV4_CS",poverty_v2,eicv_poverty_base_2011_2014,EICV 2011-2014: Poverty status as shipped in the base file,POVERTY
pooled:EICV_pooled_person.dta,EICV2,poverty_v3,eicv_poverty_base_2006,EICV 2006: Poverty status as shipped in the base file,Poor or not (1=poor)
pooled:EICV_pooled_person.dta,EICV1,prefect,eicv_prefecture,EICV 2001: Prefecture (pre-2006 province),Province
pooled:EICV_pooled_person.dta,EICV2,primarylast,eicv_matching_case,"EICV 2006: Indicator of a matching case, NISR derived",Indicator of each last matching case as Primary
pooled:EICV_pooled_person.dta,"EICV1,EICV2,EICV3,EICV4_CS,EICV5_CS,EICV7_CS",prov,eicv_province,"EICV: Province, NISR code 1-5","Province (1-5, NISR codes)"
pooled:EICV_pooled_person.dta,"EICV1,EICV2",quint,eicv_expenditure_quintile,"EICV 2001-2006: Expenditure quintile, NISR",Expenditure quintile
pooled:EICV_pooled_person.dta,"EICV3,EICV4_CS,EICV5_CS",quintile,eicv_quintile_2011_2017,"EICV 2011-2017: Consumption quintile, NISR",Quintile
pooled:EICV_pooled_person.dta,EICV7_CS,quintile_v2,eicv_quintile_2024,"EICV 2024: Consumption quintile, NISR",Quintiles of real consumption per ae
pooled:EICV_pooled_person.dta,"EICV4_CS,EICV5_CS",region,eicv_region,EICV 2014-2017: Region of residence as shipped by NISR,Region
pooled:EICV_pooled_person.dta,EICV1,revworkstats,eicv_work_status_revised,"EICV 2001: Revised work status, NISR derived",Revised Work Status
pooled:EICV_pooled_person.dta,EICV4_CS,rwanda,eicv_rwanda_flag,EICV 2014: Rwanda indicator as shipped,All Rwanda
pooled:EICV_pooled_person.dta,EICV5_CS,s0q18m,eicv_interview_month_2017,EICV 2017: Month of the interview,Month of interview
pooled:EICV_pooled_person.dta,EICV5_CS,s0q18y,eicv_interview_year_2017,EICV 2017: Year of the interview,Year of interview
pooled:EICV_pooled_person.dta,EICV4_CS,s0q19m,eicv_interview_month_2014,EICV 2014: Month of the interview,Month of interview
pooled:EICV_pooled_person.dta,EICV4_CS,s0q19y,eicv_interview_year_2014,EICV 2014: Year of the interview,Year of interview
pooled:EICV_pooled_person.dta,"EICV3,EICV5_CS",s1q10,eicv_resident_another_2011_2017,EICV 2011-2017: Resident of another household in the last 12 months,Resident of another household in the last 12 months
pooled:EICV_pooled_person.dta,"EICV2,EICV4_CS",s1q10_v2,eicv_lived_another_hh_2006_2014,EICV 2006-2014: Lived in another HH during absence,Lived in another HH during absence
pooled:EICV_pooled_person.dta,EICV7_CS,s1q10_v3,eicv_resident_hh_period_2024,EICV 2024: Will be resident in the household during the period of enumeration,Will be resident in the household during the period of enumeration
pooled:EICV_pooled_person.dta,EICV1,s1q10_v4,eicv_length_absence_2001,EICV 2001: Length of absence,Length of absence
pooled:EICV_pooled_person.dta,"EICV3,EICV4_CS,EICV5_CS",s1q11,eicv_resident_2011_2017,EICV 2011-2017: Resident during enumeration period,Resident during enumeration period
pooled:EICV_pooled_person.dta,EICV7_CS,s1q11_v2,eicv_prim_n_reason_absence_2024,EICV 2024: Primary n reason for absence during enumeration,primary n reason for absence during enumeration
pooled:EICV_pooled_person.dta,EICV2,s1q11_v3,eicv_father_living_2006,EICV 2006: Father still living,Father still living
pooled:EICV_pooled_person.dta,EICV1,s1q11_v4,eicv_reason_absence_2001,EICV 2001: Reason for absence,Reason for absence
pooled:EICV_pooled_person.dta,"EICV3,EICV4_CS,EICV5_CS",s1q12,eicv_reason_absence_2011_2017,EICV 2011-2017: Main reason for absence during enumeration,Main reason for absence during enumeration
pooled:EICV_pooled_person.dta,EICV7_CS,s1q12_v2,eicv_father_alive_2024,EICV 2024: Father still alive,Father still alive
pooled:EICV_pooled_person.dta,EICV2,s1q12_v3,eicv_mother_living_2006,EICV 2006: Mother still living,Mother still living
pooled:EICV_pooled_person.dta,EICV1,s1q12_v4,eicv_lived_another_hh_2001,EICV 2001: Have you lived in another household?,Have you lived in another household?
pooled:EICV_pooled_person.dta,"EICV3,EICV4_CS",s1q13,eicv_father_alive_2011_2014,EICV 2011-2014: Father still alive,Father still alive
pooled:EICV_pooled_person.dta,"EICV1,EICV2",s1q13_v2,eicv_household_2001_2006,EICV 2001-2006: Household member,Household member
pooled:EICV_pooled_person.dta,EICV7_CS,s1q13_v3,eicv_mother_alive_2024,EICV 2024: Mother still alive,Mother still alive
pooled:EICV_pooled_person.dta,EICV5_CS,s1q13_v4,eicv_major_disability_2017,EICV 2017: Major disability,Major disability
pooled:EICV_pooled_person.dta,EICV2,s1q13_mainjob_short,eicv_household,EICV 2006: Household member,Household member
pooled:EICV_pooled_person.dta,"EICV3,EICV4_CS",s1q14,eicv_mother_alive_2011_2014,EICV 2011-2014: Mother still alive,Mother still alive
pooled:EICV_pooled_person.dta,EICV7_CS,s1q14_v2,eicv_household_membership_2024,EICV 2024: Household membership,Household membership
pooled:EICV_pooled_person.dta,EICV5_CS,s1q14_v3,eicv_father_alive_2017,EICV 2017: Father still alive,Father still alive
pooled:EICV_pooled_person.dta,EICV1,s1q14_v4,eicv_father_live_household_2001,EICV 2001: Does the father live in the household?,Does the father live in the household?
pooled:EICV_pooled_person.dta,EICV5_CS,s1q15,eicv_mother_alive_2017,EICV 2017: Mother still alive,Mother still alive
pooled:EICV_pooled_person.dta,EICV4_CS,s1q15_v2,eicv_hh_membership_2014,EICV 2014: HH membership,HH membership
pooled:EICV_pooled_person.dta,EICV1,s1q15_v3,eicv_id_father_2001,EICV 2001: ID of father,ID of father
pooled:EICV_pooled_person.dta,EICV5_CS,s1q16,eicv_household_membership_2017,EICV 2017: Household membership,Household membership
pooled:EICV_pooled_person.dta,EICV1,s1q16_v2,eicv_level_father_2001,EICV 2001: Level of father,Level of father
pooled:EICV_pooled_person.dta,EICV1,s1q17,eicv_nature_father,EICV 2001: Nature of father,Nature of father
pooled:EICV_pooled_person.dta,EICV1,s1q18,eicv_mother_live_household,EICV 2001: Does mother live in household?,Does mother live in household?
pooled:EICV_pooled_person.dta,EICV1,s1q19,eicv_id_mother_2001,EICV 2001: Id of mother,Id of mother
pooled:EICV_pooled_person.dta,"EICV3,EICV4_CS,EICV5_CS",s1q2,eicv_relation_head_hh_2011_2017,EICV 2011-2017: Relation with the head of household,Relation with the head of household
pooled:EICV_pooled_person.dta,EICV7_CS,s1q2_v2,eicv_relation_head_hh_2024,EICV 2024: Relation with the head of household,Relation with the head of household
pooled:EICV_pooled_person.dta,EICV2,s1q2_v3,eicv_relation_head_hh_2006,EICV 2006: Relationship to the head of household,Relationship to the head of household
pooled:EICV_pooled_person.dta,EICV1,s1q2_v4,eicv_relation_head_hh_2001,EICV 2001: Relation with Head of Household,Relation with Head of Household
pooled:EICV_pooled_person.dta,EICV1,s1q20,eicv_mother,EICV 2001: Mother,Mother
pooled:EICV_pooled_person.dta,EICV1,s1q21,eicv_nature_mother,EICV 2001: Nature of mother,Nature of mother
pooled:EICV_pooled_person.dta,EICV1,s1q3b,eicv_age_months_2001,EICV 2001: Age in months,Age in months
pooled:EICV_pooled_person.dta,"EICV2,EICV3,EICV4_CS,EICV5_CS,EICV7_CS",s1q3m,eicv_age_months_2006_2024,EICV 2006-2024: Age (Months),Age (Months)
pooled:EICV_pooled_person.dta,"EICV4_CS,EICV5_CS",s1q4,eicv_marital_status_2014_2017,EICV 2014-2017: Marital status,Marital status
pooled:EICV_pooled_person.dta,EICV7_CS,s1q4_v2,eicv_marital_status_2024,EICV 2024: Marital status,Marital status
pooled:EICV_pooled_person.dta,EICV3,s1q4_v3,eicv_marital_status_2011,EICV 2011: Marital status,Marital status
pooled:EICV_pooled_person.dta,EICV2,s1q4_v4,eicv_civil_status_2006,EICV 2006: Civil status,Civil status
pooled:EICV_pooled_person.dta,EICV1,s1q4_v5,eicv_civil_2001,EICV 2001: Civil state,Civil state
pooled:EICV_pooled_person.dta,"EICV4_CS,EICV5_CS",s1q5,eicv_place_birth_2014_2017,EICV 2014-2017: Place of birth,Place of birth
pooled:EICV_pooled_person.dta,EICV3,s1q5_v2,eicv_place_birth_2011,EICV 2011: Place of birth,Place of birth
pooled:EICV_pooled_person.dta,EICV2,s1q5_v3,eicv_place_birth_2006,EICV 2006: Place of birth,Place of birth
pooled:EICV_pooled_person.dta,EICV1,s1q5_v4,eicv_spouse_resides_hh_2001,EICV 2001: Spouse resides in household,Spouse resides in household
pooled:EICV_pooled_person.dta,EICV7_CS,s1q5a,eicv_country_birth,EICV 2024: Country of birth,country of birth
pooled:EICV_pooled_person.dta,EICV7_CS,s1q5b,eicv_district_birth,EICV 2024: District of birth,District of birth
pooled:EICV_pooled_person.dta,"EICV2,EICV3,EICV4_CS,EICV5_CS",s1q6,eicv_nationality_2006_2017,EICV 2006-2017: Nationality,Nationality
pooled:EICV_pooled_person.dta,EICV7_CS,s1q6_v2,eicv_nationality_2024,EICV 2024: Nationality,Nationality
pooled:EICV_pooled_person.dta,EICV1,s1q6_v3,eicv_id_spouse_2001,EICV 2001: ID of spouse,ID of spouse
pooled:EICV_pooled_person.dta,"EICV2,EICV3,EICV4_CS,EICV5_CS",s1q7,eicv_absent_household_2006_2017,EICV 2006-2017: Absent from household in the last 12 months,Absent from household in the last 12 months
pooled:EICV_pooled_person.dta,EICV7_CS,s1q7_v2,eicv_months_away_household_2024,"EICV 2024: How many months has been away from this household, past 12 months",how many months has been away from this household during past 12 months
pooled:EICV_pooled_person.dta,EICV1,s1q7_v3,eicv_place_birth_2001,EICV 2001: Place of birth,Place of birth
pooled:EICV_pooled_person.dta,EICV7_CS,s1q7a,eicv_absent,EICV 2024: Absent during past 12 months,Absent during past 12 months
pooled:EICV_pooled_person.dta,"EICV2,EICV3,EICV4_CS,EICV5_CS",s1q8,eicv_length_absence_2006_2017,EICV 2006-2017: Length of absence in the last 12 months,Length of absence in the last 12 months
pooled:EICV_pooled_person.dta,EICV7_CS,s1q8_v2,eicv_prim_reason_absence_hh_2024,EICV 2024: Primary reason of absence from household in the last 12 months,primary  reason of absence from household in the last 12 months
pooled:EICV_pooled_person.dta,EICV1,s1q8_v3,eicv_nationality_2001,EICV 2001: Nationality,Nationality
pooled:EICV_pooled_person.dta,EICV7_CS,s1q9,eicv_resident_another_hh_2024,EICV 2024: Resident of another household in the last 12 months,Resident of another household in the last 12 months
pooled:EICV_pooled_person.dta,EICV5_CS,s1q9_v2,eicv_reason_absence_hh_2017,EICV 2017: Main reason of absence from household in the last 12 months,Main reason of absence from household in the last 12 months
pooled:EICV_pooled_person.dta,EICV4_CS,s1q9_v3,eicv_reason_absence_2014,EICV 2014: Reason for absence,Reason for absence
pooled:EICV_pooled_person.dta,EICV3,s1q9_v4,eicv_reason_absence_hh_2011,EICV 2011: Main reason of absence from household in the last 12 months,Main reason of absence from household in the last 12 months
pooled:EICV_pooled_person.dta,EICV2,s1q9_v5,eicv_main_reason_absence_2006,EICV 2006: Main reason for absence,Main reason for absence
pooled:EICV_pooled_person.dta,EICV1,s1q9_v6,eicv_away_2001,EICV 2001: Have you been away?,Have you been away?
pooled:EICV_pooled_person.dta,"EICV1,EICV2",s2aq1,eicv_id_interviewed_1_2001_2006,EICV 2001-2006: ID of person interviewed,ID of person interviewed
pooled:EICV_pooled_person.dta,EICV3,s2aq1_v2,eicv_pid_respondent_v2_2011,EICV 2011: PID of respondent,PID of respondent
pooled:EICV_pooled_person.dta,EICV3,s2aq10,eicv_problems_school_2011,EICV 2011: Problems with school,Problems with school
pooled:EICV_pooled_person.dta,EICV1,s2aq10_v2,eicv_scholarships_2001,EICV 2001: Scholarships?,Scholarships?
pooled:EICV_pooled_person.dta,EICV2,s2aq10a,eicv_annual_registration_fees,EICV 2006: Annual registration fees,Annual registration fees
pooled:EICV_pooled_person.dta,EICV2,s2aq10b,eicv_annual_parental,EICV 2006: Annual parental contributions/collection,Annual parental contributions/collection
pooled:EICV_pooled_person.dta,EICV2,s2aq10c,eicv_annual_expenditures_2006,EICV 2006: Annual expenditures on uniforms,Annual expenditures on uniforms
pooled:EICV_pooled_person.dta,EICV2,s2aq10d,eicv_annual_expend_books_school,EICV 2006: Annual expenditure on books and school supplies,Annual expenditure on books and school supplies
pooled:EICV_pooled_person.dta,EICV2,s2aq10e,eicv_annual_school_transp,EICV 2006: Annual school transport expenditures,Annual school transport expenditures
pooled:EICV_pooled_person.dta,EICV2,s2aq10f,eicv_annual_expenditures_meals,EICV 2006: Annual expenditures for meals (room and board),Annual expenditures for meals (room and board)
pooled:EICV_pooled_person.dta,EICV2,s2aq10g,eicv_annual_s2aq10g,"EICV 2006: Annual expenditures for associations, excursions, clubs etc","Annual expenditures for associations, excursions, clubs etc."
pooled:EICV_pooled_person.dta,EICV2,s2aq10h,eicv_education_expenditures,EICV 2006: Total education expenditures,Total education expenditures
pooled:EICV_pooled_person.dta,EICV3,s2aq11,eicv_separate_toilet_2011,EICV 2011: Separate toilet facilities at school,Separate toilet facilities at school
pooled:EICV_pooled_person.dta,EICV2,s2aq11_v2,eicv_responsible_payment_2006,EICV 2006: Person responsible for payment of education expenditures,Person responsible for payment of education expenditures
pooled:EICV_pooled_person.dta,EICV1,s2aq11_v3,eicv_amount_scholarship_2001,EICV 2001: Amount of scholarship,Amount of scholarship
pooled:EICV_pooled_person.dta,EICV2,s2aq12,eicv_dropped_school_2006,EICV 2006: Dropped out of school,Dropped out of school
pooled:EICV_pooled_person.dta,EICV1,s2aq12_v2,eicv_prim_source_educ_2001,EICV 2001: Primary source of education funding,Primary source of education funding
pooled:EICV_pooled_person.dta,EICV3,s2aq12a,eicv_school_tuition_regist_fees,"EICV 2011: School,tuition and Registration fees","School,tuition and Registration fees"
pooled:EICV_pooled_person.dta,EICV3,s2aq12b,eicv_parent_contributions_2011,EICV 2011: Parent contributions,Parent contributions
pooled:EICV_pooled_person.dta,EICV3,s2aq12c,eicv_school_uniforms_2011,EICV 2011: School uniforms,School uniforms
pooled:EICV_pooled_person.dta,EICV3,s2aq12d,eicv_books_supplies,EICV 2011: Books and supplies,Books and supplies
pooled:EICV_pooled_person.dta,EICV3,s2aq12e,eicv_school_transportation,EICV 2011: School transportation expenditures,School transportation expenditures
pooled:EICV_pooled_person.dta,EICV3,s2aq12f,eicv_school_board_food,EICV 2011: School board and food expenditures,School board and food expenditures
pooled:EICV_pooled_person.dta,EICV3,s2aq12g,eicv_schooling_expenditures_2011,EICV 2011: Other schooling expenditures,Other schooling expenditures
pooled:EICV_pooled_person.dta,EICV3,s2aq12h,eicv_total_expenditures_school,EICV 2011: Total expenditures on school,Total expenditures on school
pooled:EICV_pooled_person.dta,EICV3,s2aq13,eicv_responsible_payment_2011,EICV 2011: Responsible for payment of majority of school related expenditures,Responsible for payment of majority of school related expenditures
pooled:EICV_pooled_person.dta,EICV2,s2aq13_v2,eicv_reason_dropping_school_2006,EICV 2006: Reason for dropping out of school,Reason for dropping out of school
pooled:EICV_pooled_person.dta,EICV1,s2aq13_v3,eicv_dropped_school_2001,EICV 2001: Dropped out of school,Dropped out of school
pooled:EICV_pooled_person.dta,EICV3,s2aq14,eicv_school_interuption_2011,EICV 2011: School interuption,School interuption
pooled:EICV_pooled_person.dta,EICV1,s2aq14_v2,eicv_reason_dropping_2001,EICV 2001: Reason for dropping out?,Reason for dropping out?
pooled:EICV_pooled_person.dta,EICV3,s2aq15,eicv_reason_leaving_s2aq15,EICV 2011: Reason for leaving school,Reason for leaving school
pooled:EICV_pooled_person.dta,EICV3,s2aq16,eicv_length_time_school,EICV 2011: Length of time of school interuption,Length of time of  school interuption
pooled:EICV_pooled_person.dta,"EICV1,EICV2,EICV3",s2aq2,eicv_school,EICV 2001-2011: Ever been to school,Ever been to school
pooled:EICV_pooled_person.dta,EICV3,s2aq3,eicv_attended_school_2011,EICV 2011: Attended school in the last 12 months,Attended school in the last 12 months
pooled:EICV_pooled_person.dta,EICV2,s2aq3_v2,eicv_highest_class_v2_2006,EICV 2006: Highest class attained,Highest class attained
pooled:EICV_pooled_person.dta,EICV1,s2aq3_v3,eicv_highest_educ_completed_2001,EICV 2001: Highest level of education completed?,Highest level of education completed?
pooled:EICV_pooled_person.dta,EICV3,s2aq4,eicv_current_class_2011,EICV 2011: Current class,Current class
pooled:EICV_pooled_person.dta,EICV2,s2aq4_v2,eicv_certificate_degree_2006,EICV 2006: Certificate or degree received,Certificate or degree received
