scope,wave,native,clean_name,clean_label,native_label
pooled:Census_pooled_person.dta,2002,h102,census_questionnaires_count_2002,CENSUS 2002: Number of questionnaires filled in the household,Number of questionnaires filled in household
pooled:Census_pooled_person.dta,2022,h11,census_water_source_2022,CENSUS 2022: Main source of water for general purposes,Main source of water used for general purposes
pooled:Census_pooled_person.dta,2012,h11_v2,census_toilet_facility_2012,CENSUS 2012: Type of toilet facility,Type of toilet facility
pooled:Census_pooled_person.dta,2002,h11_v3,census_waste_disposal_2002,CENSUS 2002: Main mode of household waste disposal,Main mode of household waste disposal
pooled:Census_pooled_person.dta,2002,h110,census_recap_male_present,CENSUS 2002: Recap: male residents present,Recap: male residents present
pooled:Census_pooled_person.dta,2002,h111,census_recap_male_absent,CENSUS 2002: Recap: male residents absent,Recap: male residents absent
pooled:Census_pooled_person.dta,2002,h112,census_recap_male_total,CENSUS 2002: Recap: male residents total,Recap: male residents total
pooled:Census_pooled_person.dta,2002,h113,census_recap_male_aged_17_2002,CENSUS 2002: Recap: male residents aged 17 and over,Recap: male residents aged 17+
pooled:Census_pooled_person.dta,2002,h114,census_recap_male_visitors,CENSUS 2002: Recap: male visitors,Recap: male visitors
pooled:Census_pooled_person.dta,2002,h115,census_recap_female_present,CENSUS 2002: Recap: female residents present,Recap: female residents present
pooled:Census_pooled_person.dta,2002,h116,census_recap_female_absent,CENSUS 2002: Recap: female residents absent,Recap: female residents absent
pooled:Census_pooled_person.dta,2002,h117,census_recap_female_total,CENSUS 2002: Recap: female residents total,Recap: female residents total
pooled:Census_pooled_person.dta,2002,h118,census_recap_female_aged_17_2002,CENSUS 2002: Recap: female residents aged 17 and over,Recap: female residents aged 17+
pooled:Census_pooled_person.dta,2002,h119,census_recap_female_visitors,CENSUS 2002: Recap: female visitors,Recap: female visitors
pooled:Census_pooled_person.dta,2022,h12,census_drinking_water_2022,CENSUS 2022: Main source of drinking water,Main source of drinking water
pooled:Census_pooled_person.dta,2012,h12_v2,census_lighting_source_2012,CENSUS 2012: Source of lighting,Source of lighting
pooled:Census_pooled_person.dta,2002,h12_v3,census_tenure_2002,CENSUS 2002: Occupancy status of the dwelling,Occupancy status of the dwelling
pooled:Census_pooled_person.dta,2002,h120,census_recap_residents_present,"CENSUS 2002: Recap: residents present, total","Recap: residents present, total"
pooled:Census_pooled_person.dta,2002,h121,census_recap_residents_absent,"CENSUS 2002: Recap: residents absent, total","Recap: residents absent, total"
pooled:Census_pooled_person.dta,2002,h122,census_recap_residents_total,"CENSUS 2002: Recap: residents, total","Recap: residents, total"
pooled:Census_pooled_person.dta,2002,h123,census_recap_aged_17_total_2002,"CENSUS 2002: Recap: residents aged 17 and over, total","Recap: residents aged 17+, total"
pooled:Census_pooled_person.dta,2002,h124,census_recap_visitors_total,"CENSUS 2002: Recap: visitors, total","Recap: visitors, total"
pooled:Census_pooled_person.dta,2022,h13,census_toilet_facility_2022,CENSUS 2022: Toilet facility,Toilet Facility
pooled:Census_pooled_person.dta,2012,h13_v2,census_cooking_energy_2012,CENSUS 2012: Energy for cooking,Energy of cooking
pooled:Census_pooled_person.dta,2002,h13_v3,census_radio_television_2002,CENSUS 2002: Radio or television ownership,Radio / television ownership
pooled:Census_pooled_person.dta,2022,h14,census_grid_electricity_2022,CENSUS 2022: Connected to the electricity grid,Electricity (Grid line) connectivity
pooled:Census_pooled_person.dta,2012,h14_v2,census_energy_saving_stove_2012,CENSUS 2012: Energy-saving stove,Energy saving stove
pooled:Census_pooled_person.dta,2002,h14_v3,census_telephone_2002,CENSUS 2002: Fixed-line or cell phone ownership,Fixed-line / cell phone
pooled:Census_pooled_person.dta,2022,h15,census_lighting_source_2022,CENSUS 2022: Main source of energy for lighting,Main source of energy for lighting
pooled:Census_pooled_person.dta,2012,h15_v2,census_waste_disposal_2012,CENSUS 2012: Mode of household waste disposal,Mode of household waste disposal
pooled:Census_pooled_person.dta,2002,h15_v3,census_computer_internet_2002,CENSUS 2002: Computer or internet connection,Computer / internet connection
pooled:Census_pooled_person.dta,2022,h16,census_cooking_energy_2022,CENSUS 2022: Main source of energy for cooking,Main source of energy for cooking
pooled:Census_pooled_person.dta,2012,h16_v2,census_sewage_disposal_2012,CENSUS 2012: Mode of sewage disposal,Mode of sewage disposal
pooled:Census_pooled_person.dta,2002,h16a,census_vehicles_2002,CENSUS 2002: Number of vehicles,Number of vehicles
pooled:Census_pooled_person.dta,2002,h16b,census_motorcycles_2002,CENSUS 2002: Number of motorcycles,Number of motorcycles
pooled:Census_pooled_person.dta,2002,h16c,census_bicycles_2002,CENSUS 2002: Number of bicycles,Number of bicycles
pooled:Census_pooled_person.dta,2022,h17,census_cooking_energy_2nd_2022,CENSUS 2022: Secondary source of energy for cooking,Secondary source of energy for cooking
pooled:Census_pooled_person.dta,2012,h17_v2,census_radios_2012,CENSUS 2012: Number of radios,Radio
pooled:Census_pooled_person.dta,2002,h17_v3,census_persons_counted_2002,CENSUS 2002: Total persons counted in the household,Total persons counted in the household
pooled:Census_pooled_person.dta,2022,h18,census_energy_saving_stove_2022,CENSUS 2022: Uses an energy-saving cooking stove,Does your HH use a cooking energy saving stove?
pooled:Census_pooled_person.dta,2012,h18_v2,census_televisions_2012,CENSUS 2012: Number of televisions,Television
pooled:Census_pooled_person.dta,2002,h18_v3,census_empty_item_h18_2002,CENSUS 2002: Empty item in the public file,(empty in the public file)
pooled:Census_pooled_person.dta,2022,h19,census_waste_disposal_2022,CENSUS 2022: Main mode of household waste disposal,Main mode of household waste disposal used
pooled:Census_pooled_person.dta,2012,h19_v2,census_fixed_telephones_2012,CENSUS 2012: Number of fixed-line telephones,Telephone (fixed line)
pooled:Census_pooled_person.dta,2002,h19a,census_death_last_12m_2002,CENSUS 2002: Any death of a resident member in the last 12 months,Any death of a resident member in the last 12 months
pooled:Census_pooled_person.dta,2002,h19b,census_deaths_last_12m_2002,CENSUS 2002: Number of deaths in the last 12 months,Number of deaths in the last 12 months
pooled:Census_pooled_person.dta,2022,h20,census_sewage_disposal_2022,CENSUS 2022: Main mode of sewage disposal,Main mode of sewage
pooled:Census_pooled_person.dta,2012,h20_v2,census_cell_phones_2012,CENSUS 2012: Number of cell phones,Cell phone
pooled:Census_pooled_person.dta,2002,h200,census_collective_type_2002,"CENSUS 2002: Collective household type, codes 201-214",Collective household type (codes 201-214; not filled)
pooled:Census_pooled_person.dta,2012,h21,census_refrigerators_2012,CENSUS 2012: Number of refrigerators or freezers,Refrigerator/ Freezer
pooled:Census_pooled_person.dta,2022,h21_01,census_asset_radio_2022,CENSUS 2022: Owns a functional radio,Functional assets own by HH: Radio
pooled:Census_pooled_person.dta,2022,h21_02,census_asset_television_2022,CENSUS 2022: Owns a functional television,Functional assets own by HH: Television
pooled:Census_pooled_person.dta,2022,h21_03,census_asset_refrigerator_2022,CENSUS 2022: Owns a functional refrigerator or freezer,Functional assets own by HH: Refrigerator/Freezer for HH use only
pooled:Census_pooled_person.dta,2022,h21_04,census_asset_cooker_2022,CENSUS 2022: Owns a functional gas or electrical cooker,Functional assets own by HH: Gas/Electrical Cooker
pooled:Census_pooled_person.dta,2022,h21_05,census_asset_washer_2022,CENSUS 2022: Owns a functional washing machine,Functional assets own by HH: Washing machine
pooled:Census_pooled_person.dta,2022,h21_06,census_asset_microwave_2022,CENSUS 2022: Owns a functional microwave,Functional assets own by HH: Microwave
pooled:Census_pooled_person.dta,2022,h21_07,census_asset_mattress_2022,CENSUS 2022: Owns a mattress,Functional assets own by HH: Mattress
pooled:Census_pooled_person.dta,2022,h21_08,census_asset_chair_2022,CENSUS 2022: Owns a bench or chair,Functional assets own by HH: Bench/Chair
pooled:Census_pooled_person.dta,2022,h21_09,census_asset_bed_2022,CENSUS 2022: Owns a bed,Functional assets own by HH: Bed
pooled:Census_pooled_person.dta,2022,h21_10,census_asset_table_2022,CENSUS 2022: Owns tables,Functional assets own by HH: Tables
pooled:Census_pooled_person.dta,2022,h21_11,census_asset_sofa_2022,CENSUS 2022: Owns a sofa,Functional assets own by HH: Sofa
pooled:Census_pooled_person.dta,2022,h21_12,census_asset_computer_2022,CENSUS 2022: Owns a functional computer,Functional assets own by HH: Computers
pooled:Census_pooled_person.dta,2022,h21_13,census_asset_vehicle_2022,CENSUS 2022: Owns a vehicle for household use,Functional assets own by HH: Vehicles for household use only
pooled:Census_pooled_person.dta,2022,h21_14,census_asset_motorcycle_2022,CENSUS 2022: Owns a motorcycle for household use,Functional assets own by HH: Motorcycles for household use only
pooled:Census_pooled_person.dta,2022,h21_15,census_asset_bicycle_2022,CENSUS 2022: Owns a bicycle for household use,Functional assets own by HH: Bicycles for household use only
pooled:Census_pooled_person.dta,2022,h21_16,census_asset_iron_2022,CENSUS 2022: Owns an electrical or charcoal iron,Functional assets own by HH: Electrical/Charcoal Iron
pooled:Census_pooled_person.dta,2022,h22,census_owns_livestock_2022,CENSUS 2022: Household owns livestock or beehives,HH own livestock or beehive
pooled:Census_pooled_person.dta,2012,h22_v2,census_computers_2012,CENSUS 2012: Number of computers,Computer
pooled:Census_pooled_person.dta,2022,h22a_01,census_rears_local_cows_2022,CENSUS 2022: Rears local breed cows,Local breed cows reared
pooled:Census_pooled_person.dta,2022,h22a_02,census_rears_exotic_cows_2022,CENSUS 2022: Rears exotic breed cows,Exotic breed cows reared
pooled:Census_pooled_person.dta,2022,h22a_03,census_rears_cross_cows_2022,CENSUS 2022: Rears cross breed cows,Cross breed cows reared
pooled:Census_pooled_person.dta,2022,h22a_04,census_rears_local_goats_2022,CENSUS 2022: Rears local goats,Local goats reared
pooled:Census_pooled_person.dta,2022,h22a_05,census_rears_exotic_goats_2022,CENSUS 2022: Rears exotic goats,Exotic goats reared
pooled:Census_pooled_person.dta,2022,h22a_06,census_rears_cross_goats_2022,CENSUS 2022: Rears cross goats,Cross goats reared
pooled:Census_pooled_person.dta,2022,h22a_07,census_rears_local_sheep_2022,CENSUS 2022: Rears local sheep,Local sheep reared
pooled:Census_pooled_person.dta,2022,h22a_08,census_rears_exotic_sheep_2022,CENSUS 2022: Rears exotic sheep,Exotic sheep reared
pooled:Census_pooled_person.dta,2022,h22a_09,census_rears_local_pigs_2022,CENSUS 2022: Rears local pigs,Local pigs reared
pooled:Census_pooled_person.dta,2022,h22a_10,census_rears_exotic_pigs_2022,CENSUS 2022: Rears exotic pigs,Exotic pig reared
pooled:Census_pooled_person.dta,2022,h22a_11,census_rears_cross_pigs_2022,CENSUS 2022: Rears cross pigs,Cross pig reared
pooled:Census_pooled_person.dta,2022,h22a_12,census_rears_rabbits_2022,CENSUS 2022: Rears rabbits,Rabbits reared
pooled:Census_pooled_person.dta,2022,h22a_13,census_rears_broilers_2022,CENSUS 2022: Rears broilers,Broiler chicken reared
pooled:Census_pooled_person.dta,2022,h22a_14,census_rears_layers_2022,CENSUS 2022: Rears layers,Layers chicken reared
pooled:Census_pooled_person.dta,2022,h22a_15,census_rears_dual_chicken_2022,CENSUS 2022: Rears dual-purpose chicken,Dual purpose chicken reared
pooled:Census_pooled_person.dta,2022,h22a_16,census_rears_local_chicken_2022,CENSUS 2022: Rears local chicken,Local chicken reared
pooled:Census_pooled_person.dta,2022,h22a_17,census_rears_ducks_2022,CENSUS 2022: Rears ducks,Duck reared
pooled:Census_pooled_person.dta,2022,h22a_18,census_rears_turkeys_2022,CENSUS 2022: Rears turkeys,Turkey reared
pooled:Census_pooled_person.dta,2022,h22a_19,census_rears_other_poultry_2022,CENSUS 2022: Rears other poultry,Other poultry reared
pooled:Census_pooled_person.dta,2022,h22a_20,census_rears_camels_2022,CENSUS 2022: Rears camels,Camel reared
pooled:Census_pooled_person.dta,2022,h22a_21,census_rears_beehives_2022,CENSUS 2022: Rears beehives,Bees hive reared
pooled:Census_pooled_person.dta,2022,h22a_22,census_rears_dogs_2022,CENSUS 2022: Rears dogs,Dogs reared
pooled:Census_pooled_person.dta,2022,h22a_23,census_rears_other_animals_2022,CENSUS 2022: Rears other animals,Other reared
pooled:Census_pooled_person.dta,2022,h22b1_01,census_local_cows_count_2022,CENSUS 2022: Number of local breed cows reared,Number of Local breed cows reared
pooled:Census_pooled_person.dta,2022,h22b1_02,census_exotic_cows_count_2022,CENSUS 2022: Number of exotic breed cows reared,Number of Exotic breed cows reared
pooled:Census_pooled_person.dta,2022,h22b1_03,census_cross_cows_count_2022,CENSUS 2022: Number of cross breed cows reared,Number of Cross breed cows reared
pooled:Census_pooled_person.dta,2022,h22b1_04,census_local_goats_count_2022,CENSUS 2022: Number of local goats reared,Number of Local goats reared
pooled:Census_pooled_person.dta,2022,h22b1_05,census_exotic_goats_count_2022,CENSUS 2022: Number of exotic goats reared,Number of Exotic goats reared
pooled:Census_pooled_person.dta,2022,h22b1_06,census_cross_goats_count_2022,CENSUS 2022: Number of cross goats reared,Number of Cross goats reared
pooled:Census_pooled_person.dta,2022,h22b1_07,census_local_sheep_count_2022,CENSUS 2022: Number of local sheep reared,Number of Local sheep reared
pooled:Census_pooled_person.dta,2022,h22b1_08,census_exotic_sheep_count_2022,CENSUS 2022: Number of exotic sheep reared,Number of Exotic sheep reared
pooled:Census_pooled_person.dta,2022,h22b1_09,census_local_pigs_count_2022,CENSUS 2022: Number of local pigs reared,Number of Local pigs reared
pooled:Census_pooled_person.dta,2022,h22b1_10,census_exotic_pigs_count_2022,CENSUS 2022: Number of exotic pigs reared,Number of Exotic pig reared
pooled:Census_pooled_person.dta,2022,h22b1_11,census_cross_pigs_count_2022,CENSUS 2022: Number of cross pigs reared,Number of Cross pig reared
pooled:Census_pooled_person.dta,2022,h22b1_12,census_rabbits_count_2022,CENSUS 2022: Number of rabbits reared,Number of Rabbits reared
pooled:Census_pooled_person.dta,2022,h22b1_13,census_broilers_count_2022,CENSUS 2022: Number of broilers reared,Number of Broiler chicken reared
pooled:Census_pooled_person.dta,2022,h22b1_14,census_layers_count_2022,CENSUS 2022: Number of layers reared,Number of Layers chicken reared
pooled:Census_pooled_person.dta,2022,h22b1_15,census_dual_chicken_count_2022,CENSUS 2022: Number of dual-purpose chicken reared,Number of Dual purpose chicken reared
pooled:Census_pooled_person.dta,2022,h22b1_16,census_local_chicken_count_2022,CENSUS 2022: Number of local chicken reared,Number of Local chicken reared
pooled:Census_pooled_person.dta,2022,h22b1_17,census_ducks_count_2022,CENSUS 2022: Number of ducks reared,Number of Duck reared
pooled:Census_pooled_person.dta,2022,h22b1_18,census_turkeys_count_2022,CENSUS 2022: Number of turkeys reared,Number of Turkey reared
pooled:Census_pooled_person.dta,2022,h22b1_19,census_other_poultry_count_2022,CENSUS 2022: Number of other poultry reared,Number of Other poultry reared
pooled:Census_pooled_person.dta,2022,h22b1_20,census_camels_count_2022,CENSUS 2022: Number of camels reared,Number of Camel reared
pooled:Census_pooled_person.dta,2022,h22b1_21,census_beehives_count_2022,CENSUS 2022: Number of beehives reared,Number of Bees hive reared
pooled:Census_pooled_person.dta,2022,h22b1_22,census_dogs_count_2022,CENSUS 2022: Number of dogs reared,Number of Dogs reared
pooled:Census_pooled_person.dta,2022,h22b1_23,census_other_animals_count_2022,CENSUS 2022: Number of other animals reared,Number of Other reared
pooled:Census_pooled_person.dta,2022,h22b2_01,census_where_local_cows_2022,CENSUS 2022: District where the local breed cows are reared,Location(District) where is Local breed cows reared
pooled:Census_pooled_person.dta,2022,h22b2_02,census_where_exotic_cows_2022,CENSUS 2022: District where the exotic breed cows are reared,Location(District) where is Exotic breed cows reared
pooled:Census_pooled_person.dta,2022,h22b2_03,census_where_cross_cows_2022,CENSUS 2022: District where the cross breed cows are reared,Location(District) where is Cross breed cows reared
pooled:Census_pooled_person.dta,2022,h22b2_04,census_where_local_goats_2022,CENSUS 2022: District where the local goats are reared,Location(District) where is Local goats reared
pooled:Census_pooled_person.dta,2022,h22b2_05,census_where_exotic_goats_2022,CENSUS 2022: District where the exotic goats are reared,Location(District) where is Exotic goats reared
pooled:Census_pooled_person.dta,2022,h22b2_06,census_where_cross_goats_2022,CENSUS 2022: District where the cross goats are reared,Location(District) where is Cross goats reared
pooled:Census_pooled_person.dta,2022,h22b2_07,census_where_local_sheep_2022,CENSUS 2022: District where the local sheep are reared,Location(District) where is Local sheep reared
pooled:Census_pooled_person.dta,2022,h22b2_08,census_where_exotic_sheep_2022,CENSUS 2022: District where the exotic sheep are reared,Location(District) where is Exotic sheep reared
pooled:Census_pooled_person.dta,2022,h22b2_09,census_where_local_pigs_2022,CENSUS 2022: District where the local pigs are reared,Location(District) where is Local pigs reared
pooled:Census_pooled_person.dta,2022,h22b2_10,census_where_exotic_pigs_2022,CENSUS 2022: District where the exotic pigs are reared,Location(District) where is Exotic pig reared
pooled:Census_pooled_person.dta,2022,h22b2_11,census_where_cross_pigs_2022,CENSUS 2022: District where the cross pigs are reared,Location(District) where is Cross pig reared
pooled:Census_pooled_person.dta,2022,h22b2_12,census_where_rabbits_2022,CENSUS 2022: District where the rabbits are reared,Location(District) where is Rabbits reared
pooled:Census_pooled_person.dta,2022,h22b2_13,census_where_broilers_2022,CENSUS 2022: District where the broilers are reared,Location(District) where is Broiler chicken reared
pooled:Census_pooled_person.dta,2022,h22b2_14,census_where_layers_2022,CENSUS 2022: District where the layers are reared,Location(District) where is Layers chicken reared
pooled:Census_pooled_person.dta,2022,h22b2_15,census_where_dual_chicken_2022,CENSUS 2022: District where the dual-purpose chicken are reared,Location(District) where is Dual purpose chicken reared
pooled:Census_pooled_person.dta,2022,h22b2_16,census_where_local_chicken_2022,CENSUS 2022: District where the local chicken are reared,Location(District) where is Local chicken reared
pooled:Census_pooled_person.dta,2022,h22b2_17,census_where_ducks_2022,CENSUS 2022: District where the ducks are reared,Location(District) where is Duck reared
pooled:Census_pooled_person.dta,2022,h22b2_18,census_where_turkeys_2022,CENSUS 2022: District where the turkeys are reared,Location(District) where is Turkey reared
pooled:Census_pooled_person.dta,2022,h22b2_19,census_where_other_poultry_2022,CENSUS 2022: District where the other poultry are reared,Location(District) where is Other poultry reared
pooled:Census_pooled_person.dta,2022,h22b2_20,census_where_camels_2022,CENSUS 2022: District where the camels are reared,Location(District) where is Camel reared
pooled:Census_pooled_person.dta,2022,h22b2_21,census_where_beehives_2022,CENSUS 2022: District where the beehives are reared,Location(District) where is Bees hive reared
pooled:Census_pooled_person.dta,2022,h22b2_22,census_where_dogs_2022,CENSUS 2022: District where the dogs are reared,Location(District) where is Dogs reared
pooled:Census_pooled_person.dta,2022,h22b2_23,census_where_other_animals_2022,CENSUS 2022: District where the other animals are reared,Location(District) where is Other reared
pooled:Census_pooled_person.dta,2022,h23,census_grew_crops_2022,CENSUS 2022: Household grew crops in the last 12 months,Household grew crops in last 12 months
pooled:Census_pooled_person.dta,2012,h23_v2,census_bicycles_2012,CENSUS 2012: Number of bicycles,Bicycles
pooled:Census_pooled_person.dta,2022,h23a,census_farming_place_2022,CENSUS 2022: Place where the agricultural activities are done,Place where the agricultural activities is done
pooled:Census_pooled_person.dta,2012,h24,census_vehicles_2012,CENSUS 2012: Number of vehicles,Vehicles
pooled:Census_pooled_person.dta,2022,h24_01,census_maize_grown,CENSUS 2022: Maize grown,Maize grown
pooled:Census_pooled_person.dta,2022,h24_02,census_rice_grown,CENSUS 2022: Rice grown,Rice grown
pooled:Census_pooled_person.dta,2022,h24_03,census_sorghum_grown,CENSUS 2022: Sorghum grown,Sorghum grown
pooled:Census_pooled_person.dta,2022,h24_04,census_wheat_grown,CENSUS 2022: Wheat grown,Wheat grown
pooled:Census_pooled_person.dta,2022,h24_05,census_bean_grown,CENSUS 2022: Bean grown,Bean grown
pooled:Census_pooled_person.dta,2022,h24_06,census_pea_grown,CENSUS 2022: Pea grown,Pea grown
pooled:Census_pooled_person.dta,2022,h24_07,census_groundnut_grown,CENSUS 2022: Groundnut grown,Groundnut grown
pooled:Census_pooled_person.dta,2022,h24_08,census_soybean_grown,CENSUS 2022: Soybean grown,Soybean grown
pooled:Census_pooled_person.dta,2022,h24_09,census_cassava_grown,CENSUS 2022: Cassava grown,Cassava grown
pooled:Census_pooled_person.dta,2022,h24_10,census_sweet_potato_grown,CENSUS 2022: Sweet potato grown,Sweet potato grown
pooled:Census_pooled_person.dta,2022,h24_11,census_irish_potato_grown,CENSUS 2022: Irish potato grown,Irish potato grown
pooled:Census_pooled_person.dta,2022,h24_12,census_yams_taro_grown,CENSUS 2022: Yams& Taro grown,Yams& Taro grown
pooled:Census_pooled_person.dta,2022,h24_13,census_cooking_banana_grown,CENSUS 2022: Cooking Banana grown,Cooking Banana grown
pooled:Census_pooled_person.dta,2022,h24_14,census_dessert_banana_grown,CENSUS 2022: Dessert Banana grown,Dessert Banana grown
pooled:Census_pooled_person.dta,2022,h24_15,census_banana_beer_grown,CENSUS 2022: Banana for Beer grown,Banana for Beer grown
pooled:Census_pooled_person.dta,2022,h24_16,census_vegetables_grown,CENSUS 2022: Vegetables grown,Vegetables grown
pooled:Census_pooled_person.dta,2022,h24_17,census_tea_grown,CENSUS 2022: Tea grown,Tea grown
