scope,wave,native,clean_name,clean_label,native_label
pooled:LFS_pooled_person.dta,"2017,2019",b16c,lfs_swahili_level_2017_2019,LFS 2017-2019: Level of spoken Swahili,At what level could (Name) speak Swahili
pooled:LFS_pooled_person.dta,2021,b16c_v2,lfs_swahili_level_2021,LFS 2021: Level of spoken Swahili,At what level could (Name) speak Swahili
pooled:LFS_pooled_person.dta,2018,b16c_v3,lfs_swahili_level_2018,LFS 2018: Level of spoken Swahili,At what level could (Name) speak Swahili
pooled:LFS_pooled_person.dta,2021,b17,lfs_ict_skills_any,"LFS 2021: Able to apply ICT skills, any",Is [Name] able to apply any of the following ICT skills (Choose all applicable s
pooled:LFS_pooled_person.dta,2021,b17_a,lfs_ict_copy_file,LFS 2021: ICT skill: copying or moving a file or folder,Is [Name] able to apply  Copying or moving file or folder
pooled:LFS_pooled_person.dta,2021,b17_b,lfs_ict_copy_paste,LFS 2021: ICT skill: copy and paste,Is [Name] able to apply Using copy and paste to duplicate or move document
pooled:LFS_pooled_person.dta,2021,b17_c,lfs_ict_email_attachment,LFS 2021: ICT skill: sending email with attached files,Is [Name] able to apply Sending email with attached files
pooled:LFS_pooled_person.dta,2021,b17_d,lfs_ict_spreadsheet_formula,LFS 2021: ICT skill: basic arithmetic formulae in a spreadsheet,Is [Name] able to apply Using basic arithmetic formulae in a spreadsheet
pooled:LFS_pooled_person.dta,2021,b17_e,lfs_ict_install_devices,LFS 2021: ICT skill: connecting and installing new devices,"Is [Name] able to apply Connecting and installing new devices (E.g. Modem, print"
pooled:LFS_pooled_person.dta,2021,b17_f,lfs_ict_transfer_files,LFS 2021: ICT skill: transferring files between a computer and devices,Is [Name] able to apply Transferring files between a computer and other devices
pooled:LFS_pooled_person.dta,2021,b17_g,lfs_ict_skills_none,LFS 2021: ICT skills: none,Is [Name] able to apply (NONE)
pooled:LFS_pooled_person.dta,"2021,2022,2023",b18,lfs_used_social_media_3m,LFS 2021-2023: Used social media in the last three months,"Has [Name] in last three months used any social media (facebook, whatsapp, tweet"
pooled:LFS_pooled_person.dta,"2021,2022,2023",b19,lfs_used_internet_3m,LFS 2021-2023: Used the internet in the last three months,Has [Name] in the last three months used intenet? (for individual use not for of
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c01,lfs_worked_for_pay_7d,"LFS 2017-2025: Worked for wage, salary, commission or tips, last 7 days","During the last 7 days,did he/she do any work for wage, salary, commission, tips"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c02,lfs_ran_business_7d,"LFS 2017-2025: Ran a business activity, last 7 days","During the past 7 days, did (NAME) run or do any kind of business activity other"
pooled:LFS_pooled_person.dta,2025,c02a,lfs_ran_farming_7d,"LFS 2025: Ran a farming or rearing activity, last 7 days","During the past 7 days, did (NAME) run or do any farming, Rearing farm animals,"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c03,lfs_helped_unpaid_7d,"LFS 2017-2025: Helped unpaid in a household business, last 7 days","During the past 7 days, did (NAME) help unpaid in a business owned by a househol"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023",c04,lfs_work_in_agriculture,"LFS 2017-2023: Work in agriculture, farming or fishing","Was this work in agriculture, farming or fishing?"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c05,lfs_products_for_sale,LFS 2017-2025: Products of the activity mainly for sale or for own use,"In general, are the products obtained from this activity for sale or for family"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c06,lfs_job_absent_7d,"LFS 2017-2025: Had a paid job or business but was absent, last 7 days","During the last 7 days, did (NAME) have a paid job or a business from which he/s"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2022,2023,2024,2025",c07,lfs_reason_absent_2017_2025,LFS 2017-2025: Main reason for absence from work,What was the main reason (NAME) was absent from work during the last 7 days?
pooled:LFS_pooled_person.dta,2021,c07_v2,lfs_reason_absent_2021,LFS 2021: Main reason for absence from work,What was the main reason (NAME) was absent from work during the last 7 days?
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c08,lfs_expected_absence,LFS 2017-2025: Expected total absence from work,What is the expected total absence from work for (NAME)?
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c09,lfs_income_during_absence,LFS 2017-2025: Continues to receive income during the absence,Does (NAME) continue receiving an income from his/her job during absence?
pooled:LFS_pooled_person.dta,"2019,2021,2022,2023,2024,2025",c09a,lfs_absence_category,LFS 2019-2025: Category of the situation of the absent person,"Among the following categories, which correspond to the (NAME)'s situation"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c10,lfs_other_paid_job,LFS 2017-2025: Had another paid job or business,Did [NAME] have any other paid job or business or performed any secondary activi
pooled:LFS_pooled_person.dta,"2024,2025",c10a,lfs_number_other_jobs,LFS 2024-2025: Number of jobs other than the main job,How many jobs other than main job do(you/name) posess?
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c11a,lfs_usual_hours_main_job,"LFS 2017-2025: Usual hours per week, main job",How many hours does [NAME] usually work per week?Main job/activity
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c11b,lfs_usual_hours_second_job,"LFS 2017-2025: Usual hours per week, secondary job",How many hours does [NAME] usually work per week?Secondary job/activity
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c12a,lfs_days_worked_main_job,"LFS 2017-2025: Days worked in the main job, last 7 days","During the past 7 days, how many days did (NAME) actually work in Main job/activ"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c12b,lfs_days_worked_second_job,"LFS 2017-2025: Days worked in the secondary job, last 7 days","During the past 7 days, how many days did (NAME) actually work in all Secondary"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c13a,lfs_hours_per_day_main_job,"LFS 2017-2025: Hours per day worked in the main job, last 7 days","During the past 7 days, how many hours per day did (NAME) actually worked in Mai"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c13b,lfs_hours_per_day_second_job,"LFS 2017-2025: Hours per day worked in the secondary job, last 7 days","During the past 7 days, how many hours per day did (NAME) actually worked in all"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c14,lfs_hours_all_jobs_7d,"LFS 2017-2025: Hours usually worked at all jobs, last 7 days",How many hours did [NAME) usually worked at all jobs combined?
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c15,lfs_reason_long_hours,LFS 2017-2025: Main reason for working long hours,What was the main reason (NAME) usually worked long hours per week?
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c16,lfs_looked_more_work_4w,"LFS 2017-2025: Looked for additional or other work, last 4 weeks","During the last 4 weeks, did (NAME) look for additional or other work?"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c17,lfs_wants_more_hours,LFS 2017-2025: Would want to work more hours per week,Would want to work more hours per week than usualy worked provided the extra hou
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c18,lfs_available_more_work,LFS 2017-2025: Available for additional work if an opportunity arose,"If an opportunity for additional work became available, could (NAME) start worki"
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c19,lfs_looked_for_job_4w,"LFS 2017-2025: Looked for a paid job or tried to start a business, last 4 weeks","During the last 4 weeks, did [NAME] look for any kind of paid job or try to star"
pooled:LFS_pooled_person.dta,"2024,2025",c19a,lfs_tried_start_business_4w,"LFS 2024-2025: Tried to start a business, last 4 weeks",During the last 4 weeks did(name) try to start a business?
pooled:LFS_pooled_person.dta,"2017,2018,2019,2021,2022,2023,2024,2025",c20,lfs_job_arranged,LFS 2017-2025: Already found a job or arranged to start a business,Has [NAME] already found a job or arranged to start a business in the next 4 wee
pooled:LFS_pooled_person.dta,"2024,2025",c20a,lfs_start_new_job_when,LFS 2024-2025: How soon the person expects to start the new job,How soon Does  [NAME] expect  to start  working in  this new job or  business ?
pooled:LFS_pooled_person.dta,"2019,2020,2021,2022,2023,2024,2025",c21,lfs_job_search_method,"LFS 2019-2025: Main method used to find a job, last 4 weeks",what did [NAME] do  in the last 4 weeks to find a paid job or start a business?
pooled:LFS_pooled_person.dta,"2022,2023",c21_a,lfs_search_financial,"LFS 2022-2023: Search method: arranging financial resources, permits or licences","Arranging for financial ressources,applying for permits,licences"
pooled:LFS_pooled_person.dta,"2022,2023",c21_b,lfs_search_land_premises,"LFS 2022-2023: Search method: looking for land, premises or equipment","Looking for land,premises,machinery,supplies,farming inputs"
pooled:LFS_pooled_person.dta,"2022,2023",c21_c,lfs_search_friends,LFS 2022-2023: Search method: help of friends and relatives,"Seeking the assistance of friends,relatives or other types of intermediaries"
pooled:LFS_pooled_person.dta,"2022,2023",c21_d,lfs_search_employment_agency,LFS 2022-2023: Search method: registering with an employment agency,Registering with or contacting public or private employment services
pooled:LFS_pooled_person.dta,"2022,2023",c21_e,lfs_search_employers_direct,LFS 2022-2023: Search method: applying to employers directly,"Applying to employers directly,checking at worksites,farms,factory gates,markets"
pooled:LFS_pooled_person.dta,"2022,2023",c21_f,lfs_search_newspaper_ads,LFS 2022-2023: Search method: newspaper or internet advertisements,Placing or answering newspaper or online job advertisements
pooled:LFS_pooled_person.dta,"2022,2023",c21_g,lfs_search_online_resume,LFS 2022-2023: Search method: placing or updating online resumes,Placing and updating resumes on professional or social networking sites online
pooled:LFS_pooled_person.dta,"2022,2023",c21_h,lfs_search_no_method,LFS 2022-2023: Search method: none,No method
pooled:LFS_pooled_person.dta,"2022,2023",c21_l,lfs_search_other_text,"LFS 2022-2023: Search method: other, text","Other, specify"
pooled:LFS_pooled_person.dta,"2018,2021",c21a,lfs_search_financial_2018_2021,"LFS 2018-2021: Search method: arranging financial resources, permits or licences","Arranging for financial ressources,applying for permits,licences"
pooled:LFS_pooled_person.dta,"2017,2019",c21a_v2,lfs_search_action_1st_2017_2019,LFS 2017-2019: First job-search action mentioned,what did [NAME] do  in the last 4 weeks to find a paid job or start a business?
pooled:LFS_pooled_person.dta,2024,c21a_v3,lfs_search_apply_employers_2024,LFS 2024: Search method: applying to prospective employers,Apply to prospective Employers
pooled:LFS_pooled_person.dta,"2018,2021",c21b,lfs_search_land_2018_2021,"LFS 2018-2021: Search method: looking for land, premises or equipment","Looking for land,premises,machinery,supplies,farming inputs"
pooled:LFS_pooled_person.dta,"2017,2019",c21b_v2,lfs_search_action_2nd_2017_2019,LFS 2017-2019: Second job-search action mentioned,What did [NAME] do in the last 4 weeks to find a paid job or start a business?
pooled:LFS_pooled_person.dta,2024,c21b_v3,lfs_search_place_advert_2024,LFS 2024: Search method: placing a job advertisement,Place or Answer Job Advertisement
pooled:LFS_pooled_person.dta,"2018,2021",c21c,lfs_search_friends_2018_2021,LFS 2018-2021: Search method: help of friends and relatives,"Seeking the assistance of friends,relatives or other types of intermediaries"
pooled:LFS_pooled_person.dta,"2017,2019",c21c_v2,lfs_search_action_3rd_2017_2019,LFS 2017-2019: Third job-search action mentioned,What did [NAME] do in the last 4 weeks to find a paid job or start a business?
pooled:LFS_pooled_person.dta,2024,c21c_v3,lfs_search_post_resume_2024,LFS 2024: Search method: posting or updating a resume,Post/Update resume on professional/Social networking sites online
pooled:LFS_pooled_person.dta,"2018,2021,2024",c21d,lfs_search_agency_2018_2024,LFS 2018-2024: Search method: registering with an employment agency,Register with Employment center(Public/private)
pooled:LFS_pooled_person.dta,"2017,2019",c21d_v2,lfs_search_action_4th_2017_2019,LFS 2017-2019: Fourth job-search action mentioned,What did [NAME] do in the last 4 weeks to find a paid job or start a business?
pooled:LFS_pooled_person.dta,"2018,2019,2021",c21e,lfs_search_employers_2018_2021,LFS 2018-2021: Search method: applying to employers directly,"Applying to employers directly,checking at worksites,farms,factory gates,markets"
pooled:LFS_pooled_person.dta,2024,c21e_v2,lfs_search_test_interview_2024,LFS 2024: Search method: taking a test or interview,Take a test or Interview
pooled:LFS_pooled_person.dta,"2018,2019,2021",c21f,lfs_search_adverts_2018_2021,LFS 2018-2021: Search method: newspaper or internet advertisements,Placing or answering newspaper or online job advertisements
pooled:LFS_pooled_person.dta,2024,c21f_v2,lfs_search_help_relatives_2024,LFS 2024: Search method: help of relatives,"Seek help from Relatives,friends,Others"
pooled:LFS_pooled_person.dta,"2018,2019,2021",c21g,lfs_search_resume_2018_2021,LFS 2018-2021: Search method: placing or updating online resumes,Placing and updating resumes on professional or social networking sites online
pooled:LFS_pooled_person.dta,2024,c21g_v2,lfs_search_check_worksites_2024,LFS 2024: Search method: checking factories or worksites,Check at Factories worksite
pooled:LFS_pooled_person.dta,"2018,2019,2021",c21h,lfs_search_no_method_2018_2021,LFS 2018-2021: Search method: none,No method
